query_hist,current_time,生成结果
下周一早上8点颐和园游玩,2025-06-30 10:52:18,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""出行"",""content"":""颐和园游玩"",""place"":""颐和园"",""related_person"":"""",""start_date_chinese"":""下周一"",""start_time_chinese"":""早上8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-07 08:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 10:52:18""}}"
周四下午两点到四点半用户测试会议,2025-06-30 10:53:17,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""用户测试会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周四"",""start_time_chinese"":""下午两点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-03 14:00:00"",""end_time"":""2025-07-03 16:30:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 10:53:17""}}"
本月15号发工资,2025-06-30 11:13:52,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""工作"",""content"":""发工资"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月15号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 11:13:52""}}"
下周三上午有个安全生产专项部署会,2025-06-30 12:06:32,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""安全生产专项部署会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""上午"",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 12:06:32""}}"
下周三下午四点市场策略协调会,2025-06-30 12:19:47,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""市场策略协调会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""下午四点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-09 16:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 12:19:47""}}"
下周二全天布置公司活动场地,2025-06-30 12:46:39,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""工作"",""content"":""布置公司活动场地"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周二"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-08 08:00:00"",""end_time"":""2025-07-08 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 12:46:39""}}"
本月29号客户拜访，收集改进建议,2025-06-30 12:50:41,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""客户拜访，收集改进建议"",""place"":"""",""related_person"":""客户"",""start_date_chinese"":""本月29号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""0"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 12:50:41""}}"
下周三全天新产品研发立项评审会,2025-06-30 12:56:32,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""新产品研发立项评审会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-09 08:00:00"",""end_time"":""2025-07-09 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 12:56:32""}}"
后天中午11点半带孩子去博物馆,2025-06-30 13:10:28,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""出行"",""content"":""带孩子去博物馆"",""place"":""博物馆"",""related_person"":""孩子"",""start_date_chinese"":""后天"",""start_time_chinese"":""11点半"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 11:30:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 13:10:28""}}"
下周四全天设备维护保养工作会,2025-06-30 13:16:04,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""设备维护保养工作会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周四"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-10 08:00:00"",""end_time"":""2025-07-10 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 13:16:04""}}"
下周四晚上7点王姨介绍的相亲,2025-06-30 14:24:25,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""王姨介绍的相亲"",""place"":"""",""related_person"":""王姨"",""start_date_chinese"":""下周四"",""start_time_chinese"":""晚上7点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-10 19:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 14:24:25""}}"
后天晚上6点半家长群会议,2025-06-30 14:29:35,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""家长群会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":""晚上6点半"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 18:30:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 14:29:35""}}"
下周五下午3点新车提车,2025-06-30 14:56:31,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""出行"",""content"":""新车提车"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周五"",""start_time_chinese"":""下午3点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-11 15:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 14:56:31""}}"
本月31号人才梯队建设研讨会,2025-06-30 15:05:33,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""人才梯队建设研讨会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""本月31号"",""start_time_chinese"":"""",""start_time_has_hour"":""否"",""start_time_not_right"":""0"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 15:05:33""}}"
下周四全天跨部门沟通,2025-06-30 15:09:05,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""跨部门沟通"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周四"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-10 08:00:00"",""end_time"":""2025-07-10 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 15:09:05""}}"
下周六全天环球影城一日游，到时提醒我一下,2025-06-30 15:22:06,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""出行"",""content"":""环球影城一日游"",""place"":""环球影城"",""related_person"":"""",""start_date_chinese"":""下周六"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-12 08:00:00"",""end_time"":""2025-07-12 20:00:00"",""remind_time"":""2025-07-12 08:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 15:22:06""}}"
下周二上午10:30-12:00投资人会议,2025-06-30 15:25:54,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""投资人会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周二"",""start_time_chinese"":""上午10:30"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-08 10:30:00"",""end_time"":""2025-07-08 12:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 15:25:54""}}"
周五晚上7点约了饭局,2025-06-30 15:51:52,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""应酬"",""content"":""约了饭局"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周五"",""start_time_chinese"":""晚上7点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-04 19:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 15:51:52""}}"
下周一全天需求收集会,2025-06-30 16:39:26,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""需求收集会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周一"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-07 08:00:00"",""end_time"":""2025-07-07 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 16:39:26""}}"
周五下午1点离职手续，提醒我一下,2025-06-30 16:46:17,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""工作"",""content"":""离职手续"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周五"",""start_time_chinese"":""下午1点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-04 13:00:00"",""end_time"":"""",""remind_time"":""2025-07-04 13:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 16:46:17""}}"
下周日中午12点家庭聚餐,2025-06-30 18:02:17,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""家庭"",""content"":""家庭聚餐"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周日"",""start_time_chinese"":""中午12点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-13 12:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 18:02:17""}}"
帮我记下周四晚上8点线上课程,2025-06-30 18:09:49,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""学习"",""content"":""线上课程"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周四"",""start_time_chinese"":""晚上8点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-10 20:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 18:09:49""}}"
下周三上午九点原型设计评审,2025-06-30 18:14:44,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""原型设计评审"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""上午九点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-09 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 18:14:44""}}"
下周二全天洽谈合作合同细节,2025-06-30 18:58:29,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""洽谈合作合同细节"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周二"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-08 08:00:00"",""end_time"":""2025-07-08 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 18:58:29""}}"
后天九点专利申报工作部署会,2025-06-30 19:04:07,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""专利申报工作部署会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""后天"",""start_time_chinese"":""九点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 19:04:07""}}"
下周三全天新员工培训,2025-06-30 19:15:53,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""工作"",""content"":""新员工培训"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-09 08:00:00"",""end_time"":""2025-07-09 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 19:15:53""}}"
提醒我一下明天下午3点哑铃推举,2025-06-30 19:34:08,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""运动"",""content"":""哑铃推举"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""下午3点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 15:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 19:34:08""}}"
下周二全天处理员工请假申请,2025-06-30 20:45:16,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""工作"",""content"":""处理员工请假申请"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周二"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-08 08:00:00"",""end_time"":""2025-07-08 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 20:45:16""}}"
周四上午九点职业发展通道设计会议,2025-06-30 20:58:00,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""职业发展通道设计会议"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周四"",""start_time_chinese"":""上午九点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-03 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 20:58:00""}}"
