query_hist,current_time,生成结果
用户:下周三全天外出调研; 你:周三下午6点到晚上8点，还有同学聚会，可能比较赶，外出调研要换个时间吗？; 用户:不用换时间，我可以先参加完调研再赶去聚会。; 你:提前一天晚上8点提醒你，好吗？; 用户:好的,2025-06-28 15:01:18,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""工作"",""content"":""下周三全天外出调研"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 08:00:00"",""end_time"":""2025-07-02 20:00:00"",""remind_time"":""2025-07-01 20:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-28 15:01:18""}}"
用户:明天中午11点美容预约; 你:上午11点已经被美容预约占了。美容预约需要改个时间吗？; 用户:那改成明天上午9点可以吗？; 你:明天上午9点半到上午10点，还有去医院检查，可能比较赶，美容预约要换个时间吗？; 用户:算了，不调整了,2025-06-24 02:28:11,
用户:周四晚上7点半家长会; 你:好的，持续多久啊？在哪儿开呀？; 用户:两小时，小区活动室; 你:行不？提前15分钟叫你啊！; 用户:提前半小时提醒，我怕堵车。,2025-06-25 21:01:11,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""家长会"",""place"":""小区活动室"",""related_person"":"""",""start_date_chinese"":""周四"",""start_time_chinese"":""晚上7点半"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-26 19:30:00"",""end_time"":""2025-06-26 21:30:00"",""remind_time"":""2025-06-26 19:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-25 21:01:11""}}"
用户:下周一早上6点送父母旅游; 你:是周一早上六点提醒你吗？; 用户:对，就是周一早上六点提醒我。,2025-06-25 23:05:28,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""出行"",""content"":""送父母旅游"",""place"":"""",""related_person"":""父母"",""start_date_chinese"":""下周一"",""start_time_chinese"":""早上6点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-30 06:00:00"",""end_time"":"""",""remind_time"":""2025-06-30 06:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-25 23:05:28""}}"
用户:明天下午3点新车保养; 你:明天下午三点提醒你？; 用户:是的，三点提醒,2025-06-25 06:38:19,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""新车保养"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""下午3点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-06-26 15:00:00"",""end_time"":"""",""remind_time"":""2025-06-26 15:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-25 06:38:19""}}"
用户:下周日全天搬家整理; 你:没问题，啥时候提醒你？; 用户:下周三中午十二点提醒,2025-06-27 06:04:26,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""出行"",""content"":""下周日全天搬家整理"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周日"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 08:00:00"",""end_time"":""2025-07-06 20:00:00"",""remind_time"":""2025-07-03 12:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 06:04:26""}}"
用户:周三上午10点重要客户演示; 你:没问题，啥时候提醒你？; 用户:能在周三上午9点45分提醒我吗？,2025-06-30 15:02:25,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""重要客户演示"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周三"",""start_time_chinese"":""上午10点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 10:00:00"",""end_time"":"""",""remind_time"":""2025-07-02 09:45:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 15:02:25""}}"
用户:下周二下午3点宠物洗澡; 你:是下周二下午3点提醒你吗？; 用户:是的，下午三点提醒我。,2025-06-29 20:04:04,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""宠物洗澡"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周二"",""start_time_chinese"":""下午3点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 15:00:00"",""end_time"":"""",""remind_time"":""2025-07-01 15:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-29 20:04:04""}}"
用户:记一下周五晚上8点剧本杀; 你:周五晚上8点提醒你？; 用户:改成周六下午3点提醒,2025-06-30 12:44:54,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""活动"",""content"":""剧本杀"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周六"",""start_time_chinese"":""下午3点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 15:00:00"",""end_time"":"""",""remind_time"":""2025-07-05 15:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 12:44:54""}}"
用户:下个月8号缴纳车险; 你:好嘞，啥时候提醒你？; 用户:下午三点吧,2025-06-24 01:55:50,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""缴纳车险"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下个月8号"",""start_time_chinese"":""下午三点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-08 15:00:00"",""end_time"":"""",""remind_time"":""2025-07-08 15:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-24 01:55:50""}}"
用户:周六全天家具安装; 你:周六上午9点到晚上8点，还有带孩子看病，可能比较赶，家具安装要换个时间吗？; 用户:好的，那把家具安装改到周日下午吧。; 你:收到，啥时候提醒你？; 用户:提前1小时提醒我,2025-06-27 15:36:21,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""家居"",""content"":""家具安装"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周日"",""start_time_chinese"":""下午"",""start_time_has_hour"":""否"",""start_time_not_right"":""1"",""start_time"":"""",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-27 15:36:21""}}"
"用户:明天下午4点眼镜验光; 你:明下午四点提醒你？; 用户:好的  ",2025-06-30 20:47:20,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""眼镜验光"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""下午4点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 16:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 20:47:20""}}"
用户:下周四晚上7点相亲; 你:周四晚上7点半到晚上9点半已经有家长会了。相亲要换个时间吗？; 用户:家长会几点结束？我看看能不能调整一下相亲的时间。  ; 你:没问题，会持续多长时间？在哪儿相亲？; 用户:相亲大概会持续两个小时左右，在咖啡馆见,2025-06-30 20:47:45,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""相亲"",""place"":""咖啡馆"",""related_person"":"""",""start_date_chinese"":""下周四"",""start_time_chinese"":""晚上7点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-10 19:00:00"",""end_time"":""2025-07-10 21:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 20:47:45""}}"
"用户:周日早上9点带猫绝育; 你:周日上午九点提醒你？; 用户:好的  ",2025-06-30 20:48:02,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""健康"",""content"":""带猫绝育"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周日"",""start_time_chinese"":""早上9点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-06 09:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 20:48:02""}}"
"用户:下周五下午2点新车贴膜; 你:下午两点提醒你吗？; 用户:改成下周五下午三点提醒吧。  ",2025-06-30 20:48:20,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""出行"",""content"":""新车贴膜"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周五"",""start_time_chinese"":""下午三点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-11 15:00:00"",""end_time"":"""",""remind_time"":""2025-07-11 15:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 20:48:20""}}"
用户:明天中午12点前同事聚会; 你:好呀，多久啊？在哪儿聚？; 用户:还是老地方公司会议室。  ; 你:好嘞，啥时候提醒你？; 用户:改成明天上午11点半提醒,2025-06-30 20:48:50,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""约见"",""content"":""同事聚会"",""place"":""公司会议室"",""related_person"":""同事"",""start_date_chinese"":""明天"",""start_time_chinese"":""11点半"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 11:30:00"",""end_time"":""2025-07-01 12:00:00"",""remind_time"":""2025-07-01 11:30:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 20:48:50""}}"
用户:下周日下午3点亲子烘焙; 你:周日上午8点到晚上8点已经有搬家整理了。亲子烘焙要换个时间吗？; 用户:亲子烘焙还是维持原计划下周日下午3点，搬家整理时间再调整一下。  ; 你:收到，啥时候提醒你？; 用户:下周三早上9点提醒,2025-06-30 20:49:16,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""活动"",""content"":""亲子烘焙"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周日下午"",""start_time_chinese"":""3点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-13 15:00:00"",""end_time"":"""",""remind_time"":""2025-07-11 09:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 20:49:16""}}"
用户:周三全天设备调试; 你:周三下午两点到晚上8点，还有客户提案，可能比较赶，设备调试要换个时间吗？; 用户:客户提案时间能不能提前到上午？这样下午还能安排设备调试。; 你:没问题，啥时候提醒你？; 用户:不用提醒了，我自己安排。,2025-06-30 20:49:46,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""工作"",""content"":""设备调试"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周三"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-02 08:00:00"",""end_time"":""2025-07-02 20:00:00"",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 20:49:46""}}"
用户:下个月15号缴纳车位费; 你:好嘞，啥时候提醒你？; 用户:下个月15号晚上7点提醒我,2025-06-30 20:50:03,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""缴费"",""content"":""缴纳车位费"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下个月15号"",""start_time_chinese"":""晚上7点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-15 19:00:00"",""end_time"":"""",""remind_time"":""2025-07-15 19:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 20:50:03""}}"
用户:周五晚上6点公司年会; 你:下午6点已经被部门聚餐占了。公司年会需要改个时间吗？; 用户:我觉得可以把年会改在周六上午10点，这样大家都能参加。; 你:好的，会持续多长时间？在哪儿开会？; 用户:好的,2025-06-30 20:50:29,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""会议"",""content"":""公司年会"",""place"":"""",""related_person"":"""",""start_date_chinese"":""周六"",""start_time_chinese"":""上午10点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-05 10:00:00"",""end_time"":"""",""remind_time"":"""",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 20:50:29""}}"
"用户:下周三上午10点签证取件; 你:周三上午十点提醒你？; 用户:好的，就定在周三上午十点提醒我吧。  ",2025-06-30 20:50:45,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""出行"",""content"":""签证取件"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周三"",""start_time_chinese"":""上午10点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-09 10:00:00"",""end_time"":"""",""remind_time"":""2025-07-09 10:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 20:50:45""}}"
用户:明天下午1点试驾新车; 你:明天下午一点提醒你？; 用户:好的，设置明天下午一点的提醒。,2025-06-30 20:47:29,"{""result"":{""memory_type"":""待办"",""memory_subtype"":""出行"",""content"":""试驾新车"",""place"":"""",""related_person"":"""",""start_date_chinese"":""明天"",""start_time_chinese"":""下午1点"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-01 13:00:00"",""end_time"":"""",""remind_time"":""2025-07-01 13:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 20:47:29""}}"
"用户:下周日全天家庭大扫除; 你:周日上午八点提醒你吗？; 用户:好的，就定在周日上午八点提醒我。  ",2025-06-30 20:47:48,"{""result"":{""memory_type"":""日程"",""memory_subtype"":""家庭"",""content"":""家庭大扫除"",""place"":"""",""related_person"":"""",""start_date_chinese"":""下周日"",""start_time_chinese"":""全天"",""start_time_has_hour"":""是"",""start_time_not_right"":""0"",""start_time"":""2025-07-13 08:00:00"",""end_time"":""2025-07-13 20:00:00"",""remind_time"":""2025-07-13 08:00:00"",""is_repeat_time"":""否"",""repeat_freq"":"""",""repeat_value"":"""",""repeat_last_time"":"""",""current_time"":""2025-06-30 20:47:48""}}"
